student_id,company_name,tech_skills_count,tech_skills_percentage,soft_skills_count,soft_skills_percentage,eligible,readiness_score,prediction
9422,amazon,1,33.33,2,66.67,1,67.1,Medium
9432,amazon,1,33.33,2,66.67,1,65.3,Medium
9434,amazon,1,33.33,1,33.33,1,63.13,Medium
9440,amazon,1,33.33,1,33.33,1,65.73,Medium
9442,amazon,1,33.33,2,66.67,1,72.3,Medium
9444,amazon,1,33.33,2,66.67,1,64.7,Medium
9452,amazon,1,33.33,1,33.33,1,63.73,Medium
9455,amazon,1,33.33,3,100.0,1,70.27,Medium
9456,amazon,1,33.33,1,33.33,1,64.33,Medium
9462,amazon,1,33.33,2,66.67,1,71.3,Medium
9463,amazon,1,33.33,2,66.67,1,68.3,Medium
9466,amazon,1,33.33,1,33.33,1,64.13,Medium
9471,amazon,1,33.33,2,66.67,1,65.3,Medium
9504,amazon,1,33.33,2,66.67,1,72.5,Medium
9507,amazon,1,33.33,1,33.33,1,63.53,Medium
9515,amazon,1,33.33,3,100.0,1,71.67,Medium
9530,amazon,1,33.33,2,66.67,1,71.7,Medium
9533,amazon,1,33.33,1,33.33,1,67.33,Medium
9542,amazon,1,33.33,1,33.33,1,62.33,Medium
9550,amazon,1,33.33,1,33.33,1,69.13,Medium
9552,amazon,1,33.33,2,66.67,1,70.1,Medium
9575,amazon,1,33.33,1,33.33,1,66.53,Medium
9580,amazon,1,33.33,1,33.33,1,71.13,Medium
9594,amazon,1,33.33,1,33.33,1,64.73,Medium
9606,amazon,1,33.33,1,33.33,1,67.13,Medium
9614,amazon,1,33.33,1,33.33,1,62.33,Medium
9625,amazon,1,33.33,1,33.33,1,64.53,Medium
9630,amazon,1,33.33,2,66.67,1,70.9,Medium
9633,amazon,1,33.33,1,33.33,1,66.33,Medium
9641,amazon,1,33.33,2,66.67,1,68.7,Medium
9642,amazon,1,33.33,1,33.33,1,60.53,Medium
9646,amazon,1,33.33,1,33.33,1,65.93,Medium
9649,amazon,1,33.33,2,66.67,1,67.7,Medium
9656,amazon,1,33.33,2,66.67,1,70.3,Medium
9657,amazon,1,33.33,1,33.33,1,69.33,Medium
9664,amazon,1,33.33,2,66.67,1,73.7,Medium
9682,amazon,1,33.33,3,100.0,1,72.27,Medium
9685,amazon,1,33.33,2,66.67,1,73.5,Medium
9698,amazon,1,33.33,2,66.67,1,66.9,Medium
9701,amazon,1,33.33,2,66.67,1,68.1,Medium
9703,amazon,1,33.33,1,33.33,1,69.93,Medium
9705,amazon,1,33.33,1,33.33,1,62.33,Medium
9715,amazon,1,33.33,1,33.33,1,67.73,Medium
9716,amazon,1,33.33,1,33.33,1,60.13,Medium
9717,amazon,1,33.33,3,100.0,1,72.07,Medium
9719,amazon,1,33.33,1,33.33,1,62.53,Medium
9722,amazon,1,33.33,2,66.67,1,71.9,Medium
9724,amazon,1,33.33,2,66.67,1,69.5,Medium
9725,amazon,1,33.33,1,33.33,1,60.93,Medium
9730,amazon,1,33.33,1,33.33,1,62.93,Medium
9733,amazon,1,33.33,1,33.33,1,64.73,Medium
9734,amazon,1,33.33,1,33.33,1,67.33,Medium
9735,amazon,1,33.33,2,66.67,1,76.7,High
9738,amazon,1,33.33,2,66.67,1,69.7,Medium
9748,amazon,1,33.33,1,33.33,1,67.73,Medium
9754,amazon,1,33.33,2,66.67,1,69.3,Medium
9763,amazon,1,33.33,2,66.67,1,67.5,Medium
9776,amazon,1,33.33,1,33.33,1,61.33,Medium
9781,amazon,1,33.33,2,66.67,1,69.1,Medium
9783,amazon,1,33.33,1,33.33,1,61.73,Medium
9795,amazon,1,33.33,2,66.67,1,67.9,Medium
9798,amazon,1,33.33,2,66.67,1,70.3,Medium
9831,amazon,1,33.33,2,66.67,1,68.7,Medium
9842,amazon,1,33.33,1,33.33,1,61.13,Medium
9843,amazon,1,33.33,2,66.67,1,63.1,Medium
9860,amazon,1,33.33,1,33.33,1,68.33,Medium
9867,amazon,1,33.33,1,33.33,1,65.53,Medium
9874,amazon,1,33.33,1,33.33,1,68.73,Medium
9885,amazon,1,33.33,2,66.67,1,63.1,Medium
9887,amazon,1,33.33,3,100.0,1,74.47,Medium
9896,amazon,1,33.33,2,66.67,1,68.1,Medium
9900,amazon,1,33.33,1,33.33,1,67.53,Medium
9902,amazon,1,33.33,2,66.67,1,65.5,Medium
9915,amazon,1,33.33,2,66.67,1,70.5,Medium
9925,amazon,1,33.33,2,66.67,1,69.1,Medium
9944,amazon,1,33.33,2,66.67,1,70.5,Medium
9947,amazon,1,33.33,1,33.33,1,63.53,Medium
9998,amazon,1,33.33,2,66.67,1,67.7,Medium
14,google,1,33.33,1,33.33,1,60.93,Medium
19,google,1,33.33,1,33.33,1,65.13,Medium
24,google,1,33.33,2,66.67,1,65.7,Medium
25,google,1,33.33,1,33.33,1,64.33,Medium
43,google,1,33.33,2,66.67,1,72.3,Medium
46,google,1,33.33,1,33.33,1,62.73,Medium
55,google,1,33.33,1,33.33,1,62.13,Medium
59,google,1,33.33,2,66.67,1,70.7,Medium
60,google,1,33.33,2,66.67,1,67.3,Medium
61,google,1,33.33,1,33.33,1,66.73,Medium
67,google,1,33.33,3,100.0,1,66.07,Medium
103,google,1,33.33,1,33.33,1,65.53,Medium
108,google,1,33.33,2,66.67,1,72.7,Medium
115,google,1,33.33,2,66.67,1,68.7,Medium
128,google,1,33.33,2,66.67,1,75.5,High
129,google,1,33.33,1,33.33,1,64.13,Medium
131,google,1,33.33,1,33.33,1,64.93,Medium
135,google,1,33.33,3,100.0,1,73.47,Medium
146,google,1,33.33,1,33.33,1,65.33,Medium
149,google,1,33.33,2,66.67,1,65.5,Medium
164,google,2,66.67,1,33.33,1,61.9,Medium
184,google,1,33.33,1,33.33,1,63.33,Medium
186,google,1,33.33,1,33.33,1,63.13,Medium
192,google,1,33.33,1,33.33,1,68.13,Medium
215,google,1,33.33,2,66.67,1,67.3,Medium
228,google,1,33.33,2,66.67,1,67.3,Medium
275,google,1,33.33,1,33.33,1,64.13,Medium
287,google,1,33.33,2,66.67,1,72.3,Medium
293,google,1,33.33,2,66.67,1,67.9,Medium
300,google,1,33.33,1,33.33,1,69.73,Medium
322,google,1,33.33,1,33.33,1,69.73,Medium
329,google,1,33.33,2,66.67,1,69.5,Medium
356,google,1,33.33,2,66.67,1,70.1,Medium
357,google,1,33.33,1,33.33,1,65.93,Medium
370,google,1,33.33,2,66.67,1,68.5,Medium
376,google,1,33.33,1,33.33,1,64.93,Medium
378,google,1,33.33,2,66.67,1,73.9,Medium
380,google,1,33.33,1,33.33,1,60.13,Medium
383,google,1,33.33,3,100.0,1,75.27,High
387,google,1,33.33,2,66.67,1,69.1,Medium
400,google,1,33.33,1,33.33,1,64.13,Medium
403,google,1,33.33,1,33.33,1,67.53,Medium
404,google,1,33.33,1,33.33,1,66.13,Medium
406,google,1,33.33,2,66.67,1,67.9,Medium
412,google,1,33.33,1,33.33,1,61.33,Medium
419,google,1,33.33,2,66.67,1,69.3,Medium
424,google,1,33.33,1,33.33,1,65.73,Medium
426,google,1,33.33,1,33.33,1,66.53,Medium
427,google,1,33.33,2,66.67,1,74.5,Medium
436,google,1,33.33,2,66.67,1,70.3,Medium
439,google,1,33.33,1,33.33,1,67.53,Medium
448,google,1,33.33,2,66.67,1,61.7,Medium
449,google,1,33.33,2,66.67,1,70.1,Medium
456,google,1,33.33,1,33.33,1,73.33,Medium
479,google,1,33.33,1,33.33,1,65.33,Medium
490,google,1,33.33,2,66.67,1,64.7,Medium
504,google,1,33.33,2,66.67,1,68.9,Medium
506,google,1,33.33,1,33.33,1,63.73,Medium
507,google,1,33.33,1,33.33,1,66.13,Medium
514,google,1,33.33,1,33.33,1,60.73,Medium
525,google,1,33.33,2,66.67,1,64.3,Medium
541,google,1,33.33,1,33.33,1,62.93,Medium
555,google,1,33.33,1,33.33,1,65.33,Medium
561,google,1,33.33,2,66.67,1,65.3,Medium
566,google,1,33.33,3,100.0,1,73.27,Medium
579,google,1,33.33,2,66.67,1,68.1,Medium
589,google,1,33.33,2,66.67,1,67.9,Medium
593,google,1,33.33,2,66.67,1,68.5,Medium
616,google,1,33.33,3,100.0,1,75.47,High
623,google,1,33.33,2,66.67,1,71.5,Medium
627,google,1,33.33,1,33.33,1,63.13,Medium
644,google,1,33.33,1,33.33,1,62.73,Medium
645,google,1,33.33,1,33.33,1,62.13,Medium
655,google,1,33.33,2,66.67,1,69.5,Medium
662,google,1,33.33,2,66.67,1,64.5,Medium
665,google,1,33.33,1,33.33,1,61.73,Medium
672,google,1,33.33,1,33.33,1,61.53,Medium
684,google,1,33.33,1,33.33,1,64.73,Medium
694,google,1,33.33,2,66.67,1,64.9,Medium
695,google,1,33.33,2,66.67,1,74.5,Medium
698,google,1,33.33,2,66.67,1,60.3,Medium
707,google,1,33.33,2,66.67,1,67.7,Medium
733,google,1,33.33,1,33.33,1,66.13,Medium
734,google,1,33.33,1,33.33,1,72.33,Medium
740,google,1,33.33,2,66.67,1,70.9,Medium
760,google,1,33.33,2,66.67,1,68.3,Medium
764,google,1,33.33,2,66.67,1,70.5,Medium
772,google,1,33.33,1,33.33,1,65.13,Medium
773,google,1,33.33,1,33.33,1,64.73,Medium
776,google,1,33.33,1,33.33,1,63.73,Medium
782,google,1,33.33,3,100.0,1,78.87,High
786,google,1,33.33,1,33.33,1,70.13,Medium
814,google,1,33.33,2,66.67,1,71.5,Medium
817,google,1,33.33,1,33.33,1,64.33,Medium
824,google,1,33.33,2,66.67,1,70.1,Medium
832,google,1,33.33,1,33.33,1,62.13,Medium
835,google,1,33.33,2,66.67,1,65.3,Medium
846,google,1,33.33,1,33.33,1,60.53,Medium
852,google,1,33.33,1,33.33,1,65.93,Medium
857,google,1,33.33,2,66.67,1,68.3,Medium
871,google,1,33.33,2,66.67,1,67.5,Medium
878,google,1,33.33,1,33.33,1,67.93,Medium
880,google,1,33.33,3,100.0,1,76.47,High
906,google,1,33.33,1,33.33,1,64.93,Medium
921,google,1,33.33,2,66.67,1,67.1,Medium
925,google,1,33.33,3,100.0,1,73.07,Medium
933,google,1,33.33,2,66.67,1,69.9,Medium
943,google,1,33.33,2,66.67,1,73.5,Medium
950,google,1,33.33,2,66.67,1,72.3,Medium
956,google,1,33.33,2,66.67,1,73.1,Medium
961,google,1,33.33,1,33.33,1,65.13,Medium
968,google,1,33.33,1,33.33,1,64.13,Medium
974,google,1,33.33,1,33.33,1,60.93,Medium
977,google,1,33.33,2,66.67,1,65.3,Medium
1002,google,1,33.33,1,33.33,1,62.73,Medium
1003,google,1,33.33,2,66.67,1,68.3,Medium
1006,google,1,33.33,3,100.0,1,69.27,Medium
1018,google,1,33.33,1,33.33,1,70.73,Medium
1022,google,1,33.33,1,33.33,1,61.53,Medium
1023,google,1,33.33,2,66.67,1,69.3,Medium
1028,google,1,33.33,1,33.33,1,66.13,Medium
1030,google,1,33.33,2,66.67,1,66.3,Medium
1032,google,1,33.33,1,33.33,1,68.13,Medium
1033,google,1,33.33,2,66.67,1,66.1,Medium
1037,google,1,33.33,1,33.33,1,61.13,Medium
1057,google,1,33.33,2,66.67,1,67.5,Medium
1060,google,1,33.33,1,33.33,1,66.53,Medium
1061,google,1,33.33,2,66.67,1,67.5,Medium
1065,google,1,33.33,1,33.33,1,64.53,Medium
1066,google,1,33.33,2,66.67,1,75.7,High
1087,google,1,33.33,1,33.33,1,67.33,Medium
1093,google,1,33.33,2,66.67,1,66.9,Medium
1095,google,1,33.33,1,33.33,1,68.53,Medium
1096,google,1,33.33,2,66.67,1,70.3,Medium
1101,google,1,33.33,2,66.67,1,69.1,Medium
1108,google,1,33.33,2,66.67,1,67.5,Medium
1121,google,1,33.33,3,100.0,1,70.67,Medium
1126,google,1,33.33,1,33.33,1,63.73,Medium
1131,google,1,33.33,2,66.67,1,67.7,Medium
1137,google,1,33.33,2,66.67,1,69.3,Medium
1148,google,1,33.33,1,33.33,1,66.73,Medium
1152,google,1,33.33,2,66.67,1,70.1,Medium
1156,google,1,33.33,1,33.33,1,65.93,Medium
1167,google,1,33.33,2,66.67,1,69.9,Medium
1168,google,1,33.33,1,33.33,1,60.93,Medium
1169,google,1,33.33,3,100.0,1,73.47,Medium
1188,google,1,33.33,1,33.33,1,70.53,Medium
1189,google,1,33.33,2,66.67,1,73.7,Medium
1196,google,1,33.33,2,66.67,1,63.9,Medium
1205,google,1,33.33,2,66.67,1,66.7,Medium
1207,google,1,33.33,1,33.33,1,67.13,Medium
1213,google,1,33.33,1,33.33,1,63.33,Medium
1214,google,1,33.33,2,66.67,1,74.5,Medium
1217,google,1,33.33,1,33.33,1,60.53,Medium
1251,google,1,33.33,1,33.33,1,62.73,Medium
1255,google,1,33.33,1,33.33,1,62.33,Medium
1260,google,1,33.33,1,33.33,1,66.33,Medium
1272,google,1,33.33,2,66.67,1,78.5,High
1288,google,1,33.33,1,33.33,1,63.53,Medium
1308,google,1,33.33,2,66.67,1,69.3,Medium
1311,google,1,33.33,2,66.67,1,69.1,Medium
1325,google,1,33.33,1,33.33,1,69.53,Medium
1327,google,1,33.33,1,33.33,1,60.33,Medium
1333,google,1,33.33,1,33.33,1,68.13,Medium
1335,google,1,33.33,1,33.33,1,61.73,Medium
1339,google,1,33.33,2,66.67,1,74.1,Medium
1350,google,1,33.33,1,33.33,1,64.73,Medium
1354,google,1,33.33,1,33.33,1,60.73,Medium
1356,google,1,33.33,2,66.67,1,70.7,Medium
1362,google,1,33.33,3,100.0,1,75.07,High
1363,google,1,33.33,2,66.67,1,75.9,High
1366,google,1,33.33,1,33.33,1,63.13,Medium
1370,google,1,33.33,1,33.33,1,63.13,Medium
1381,google,1,33.33,2,66.67,1,72.7,Medium
1383,google,1,33.33,1,33.33,1,72.33,Medium
1390,google,1,33.33,1,33.33,1,68.53,Medium
1392,google,1,33.33,2,66.67,1,67.7,Medium
1406,google,1,33.33,2,66.67,1,67.7,Medium
1413,google,1,33.33,1,33.33,1,66.53,Medium
1416,google,1,33.33,2,66.67,1,64.5,Medium
1424,google,1,33.33,2,66.67,1,67.7,Medium
1435,google,1,33.33,1,33.33,1,62.73,Medium
1446,google,1,33.33,1,33.33,1,62.33,Medium
1451,google,1,33.33,2,66.67,1,60.7,Medium
1465,google,1,33.33,3,100.0,1,70.07,Medium
1473,google,1,33.33,1,33.33,1,64.73,Medium
1484,google,1,33.33,2,66.67,1,69.3,Medium
1489,google,1,33.33,2,66.67,1,63.3,Medium
1506,google,1,33.33,1,33.33,1,63.93,Medium
1507,google,1,33.33,2,66.67,1,62.9,Medium
1511,google,1,33.33,1,33.33,1,65.73,Medium
1516,google,1,33.33,2,66.67,1,64.9,Medium
1520,google,1,33.33,1,33.33,1,68.73,Medium
1530,google,1,33.33,1,33.33,1,63.93,Medium
1550,google,1,33.33,2,66.67,1,68.3,Medium
1558,google,1,33.33,2,66.67,1,72.5,Medium
1572,google,1,33.33,1,33.33,1,64.33,Medium
1573,google,1,33.33,2,66.67,1,68.5,Medium
1591,google,1,33.33,3,100.0,1,74.87,Medium
1597,google,1,33.33,1,33.33,1,68.13,Medium
1615,google,1,33.33,1,33.33,1,67.13,Medium
1619,google,1,33.33,2,66.67,1,71.3,Medium
1628,google,1,33.33,1,33.33,1,61.93,Medium
1629,google,1,33.33,2,66.67,1,66.1,Medium
1633,google,1,33.33,1,33.33,1,63.13,Medium
1635,google,1,33.33,1,33.33,1,64.73,Medium
1650,google,1,33.33,2,66.67,1,67.3,Medium
1651,google,1,33.33,1,33.33,1,60.13,Medium
1653,google,1,33.33,2,66.67,1,69.7,Medium
1654,google,1,33.33,2,66.67,1,67.1,Medium
1655,google,1,33.33,2,66.67,1,70.3,Medium
1658,google,1,33.33,2,66.67,1,71.3,Medium
1664,google,1,33.33,1,33.33,1,65.73,Medium
1665,google,1,33.33,2,66.67,1,72.3,Medium
1669,google,1,33.33,1,33.33,1,61.93,Medium
1672,google,1,33.33,1,33.33,1,67.13,Medium
1707,google,1,33.33,2,66.67,1,74.7,Medium
1720,google,1,33.33,1,33.33,1,63.93,Medium
1731,google,1,33.33,2,66.67,1,73.1,Medium
1742,google,1,33.33,2,66.67,1,72.1,Medium
1749,google,1,33.33,2,66.67,1,73.1,Medium
1761,google,1,33.33,1,33.33,1,67.73,Medium
1763,google,1,33.33,2,66.67,1,63.5,Medium
1765,google,1,33.33,2,66.67,1,64.7,Medium
1781,google,1,33.33,1,33.33,1,66.13,Medium
1782,google,1,33.33,1,33.33,1,68.53,Medium
1788,google,1,33.33,1,33.33,1,68.93,Medium
1789,google,1,33.33,2,66.67,1,62.5,Medium
1807,google,1,33.33,1,33.33,1,64.33,Medium
1808,google,1,33.33,1,33.33,1,66.13,Medium
1825,google,1,33.33,2,66.67,1,69.7,Medium
1832,google,1,33.33,2,66.67,1,69.5,Medium
1856,google,1,33.33,1,33.33,1,64.53,Medium
1858,google,1,33.33,2,66.67,1,71.3,Medium
1864,google,1,33.33,1,33.33,1,64.53,Medium
1865,google,1,33.33,2,66.67,1,70.7,Medium
1866,google,1,33.33,1,33.33,1,65.33,Medium
1870,google,1,33.33,1,33.33,1,62.33,Medium
1874,google,1,33.33,1,33.33,1,65.33,Medium
1890,google,1,33.33,1,33.33,1,68.93,Medium
1893,google,1,33.33,2,66.67,1,69.7,Medium
1900,google,1,33.33,2,66.67,1,68.5,Medium
1922,google,1,33.33,2,66.67,1,70.3,Medium
1923,google,1,33.33,2,66.67,1,65.5,Medium
1928,google,1,33.33,1,33.33,1,66.33,Medium
1931,google,1,33.33,1,33.33,1,63.33,Medium
1934,google,1,33.33,2,66.67,1,62.3,Medium
1936,google,1,33.33,1,33.33,1,62.73,Medium
1941,google,1,33.33,1,33.33,1,62.13,Medium
1946,google,1,33.33,1,33.33,1,66.33,Medium
1950,google,1,33.33,2,66.67,1,71.5,Medium
1957,google,1,33.33,2,66.67,1,63.9,Medium
1966,google,1,33.33,2,66.67,1,69.5,Medium
1970,google,1,33.33,2,66.67,1,68.3,Medium
1984,google,1,33.33,2,66.67,1,67.7,Medium
2005,google,1,33.33,2,66.67,1,67.5,Medium
2013,google,1,33.33,1,33.33,1,61.73,Medium
2024,google,1,33.33,3,100.0,1,75.27,High
2051,google,1,33.33,1,33.33,1,64.13,Medium
2054,google,1,33.33,2,66.67,1,67.1,Medium
2067,google,1,33.33,1,33.33,1,65.13,Medium
2077,google,1,33.33,2,66.67,1,73.9,Medium
2098,google,1,33.33,1,33.33,1,63.13,Medium
2107,google,1,33.33,2,66.67,1,67.9,Medium
2108,google,1,33.33,2,66.67,1,66.1,Medium
2110,google,1,33.33,2,66.67,1,69.9,Medium
2129,google,1,33.33,2,66.67,1,67.7,Medium
2141,google,1,33.33,1,33.33,1,67.13,Medium
2151,google,1,33.33,1,33.33,1,66.53,Medium
2157,google,1,33.33,1,33.33,1,64.93,Medium
2169,google,1,33.33,2,66.67,1,66.7,Medium
2185,google,1,33.33,2,66.67,1,68.9,Medium
2194,google,1,33.33,2,66.67,1,64.5,Medium
2200,google,1,33.33,2,66.67,1,71.1,Medium
2206,google,1,33.33,1,33.33,1,67.93,Medium
2211,google,1,33.33,2,66.67,1,71.5,Medium
2216,google,1,33.33,2,66.67,1,67.3,Medium
2220,google,1,33.33,2,66.67,1,69.7,Medium
2223,google,1,33.33,2,66.67,1,71.1,Medium
2226,google,1,33.33,1,33.33,1,65.13,Medium
2234,google,1,33.33,2,66.67,1,63.3,Medium
2243,google,1,33.33,3,100.0,1,77.07,High
2253,google,1,33.33,2,66.67,1,67.1,Medium
2263,google,1,33.33,3,100.0,1,68.67,Medium
2274,google,1,33.33,1,33.33,1,65.13,Medium
2276,google,1,33.33,3,100.0,1,75.67,High
2286,google,1,33.33,2,66.67,1,68.5,Medium
2292,google,1,33.33,2,66.67,1,69.5,Medium
2297,google,1,33.33,1,33.33,1,63.33,Medium
2299,google,1,33.33,2,66.67,1,65.1,Medium
2319,google,1,33.33,1,33.33,1,65.53,Medium
2325,google,1,33.33,2,66.67,1,69.1,Medium
2327,google,1,33.33,1,33.33,1,65.73,Medium
2331,google,1,33.33,1,33.33,1,63.73,Medium
2332,google,1,33.33,2,66.67,1,73.9,Medium
2347,google,1,33.33,2,66.67,1,71.9,Medium
2354,google,1,33.33,2,66.67,1,72.3,Medium
2360,google,1,33.33,1,33.33,1,66.33,Medium
2378,google,1,33.33,2,66.67,1,67.5,Medium
2383,google,1,33.33,1,33.33,1,60.33,Medium
2401,google,1,33.33,2,66.67,1,69.5,Medium
2416,google,1,33.33,2,66.67,1,70.3,Medium
2419,google,1,33.33,1,33.33,1,65.53,Medium
2424,google,1,33.33,1,33.33,1,65.53,Medium
2426,google,1,33.33,2,66.67,1,71.3,Medium
2428,google,1,33.33,2,66.67,1,72.9,Medium
2451,google,1,33.33,2,66.67,1,72.1,Medium
2464,google,1,33.33,2,66.67,1,68.9,Medium
2476,google,1,33.33,1,33.33,1,67.53,Medium
2477,google,1,33.33,1,33.33,1,67.33,Medium
2484,google,1,33.33,1,33.33,1,67.33,Medium
2491,google,1,33.33,2,66.67,1,68.5,Medium
2495,google,1,33.33,2,66.67,1,71.7,Medium
2510,google,1,33.33,3,100.0,1,72.07,Medium
2512,google,1,33.33,1,33.33,1,62.33,Medium
2514,google,1,33.33,1,33.33,1,66.33,Medium
2516,google,1,33.33,2,66.67,1,66.1,Medium
2527,google,1,33.33,2,66.67,1,68.1,Medium
2531,google,1,33.33,3,100.0,1,77.47,High
2534,google,1,33.33,2,66.67,1,67.1,Medium
2539,google,1,33.33,1,33.33,1,66.73,Medium
2540,google,1,33.33,2,66.67,1,69.3,Medium
2551,google,1,33.33,1,33.33,1,70.53,Medium
2565,google,1,33.33,1,33.33,1,67.13,Medium
2570,google,1,33.33,1,33.33,1,60.93,Medium
2578,google,1,33.33,1,33.33,1,64.93,Medium
2584,google,1,33.33,2,66.67,1,72.1,Medium
2585,google,1,33.33,1,33.33,1,61.53,Medium
2588,google,1,33.33,1,33.33,1,64.53,Medium
2592,google,1,33.33,2,66.67,1,70.7,Medium
2599,google,1,33.33,3,100.0,1,75.67,High
2622,google,1,33.33,1,33.33,1,64.73,Medium
2625,google,1,33.33,1,33.33,1,64.93,Medium
2634,google,1,33.33,1,33.33,1,64.53,Medium
2641,google,1,33.33,2,66.67,1,65.1,Medium
2643,google,1,33.33,2,66.67,1,73.5,Medium
2645,google,1,33.33,1,33.33,1,63.33,Medium
2651,google,1,33.33,2,66.67,1,64.9,Medium
2662,google,1,33.33,2,66.67,1,66.7,Medium
2667,google,1,33.33,1,33.33,1,67.13,Medium
2680,google,1,33.33,2,66.67,1,61.9,Medium
2685,google,1,33.33,1,33.33,1,64.53,Medium
2687,google,1,33.33,1,33.33,1,72.53,Medium
2706,google,1,33.33,1,33.33,1,62.93,Medium
2713,google,1,33.33,2,66.67,1,68.1,Medium
2714,google,1,33.33,1,33.33,1,62.33,Medium
2717,google,1,33.33,2,66.67,1,68.3,Medium
2721,google,1,33.33,1,33.33,1,64.53,Medium
2733,google,1,33.33,1,33.33,1,65.53,Medium
2738,google,1,33.33,2,66.67,1,64.9,Medium
2739,google,1,33.33,2,66.67,1,70.1,Medium
2742,google,1,33.33,2,66.67,1,73.9,Medium
2743,google,1,33.33,1,33.33,1,66.33,Medium
2757,google,1,33.33,1,33.33,1,61.13,Medium
2792,google,1,33.33,1,33.33,1,61.93,Medium
2795,google,1,33.33,2,66.67,1,65.1,Medium
2798,google,1,33.33,2,66.67,1,72.7,Medium
2805,google,1,33.33,2,66.67,1,69.5,Medium
2808,google,1,33.33,2,66.67,1,64.1,Medium
2816,google,1,33.33,2,66.67,1,63.9,Medium
2829,google,1,33.33,2,66.67,1,70.7,Medium
2836,google,1,33.33,2,66.67,1,68.5,Medium
2859,google,1,33.33,1,33.33,1,69.13,Medium
2864,google,1,33.33,2,66.67,1,70.3,Medium
2875,google,1,33.33,2,66.67,1,65.7,Medium
2887,google,1,33.33,2,66.67,1,71.3,Medium
2890,google,1,33.33,1,33.33,1,66.73,Medium
2908,google,1,33.33,2,66.67,1,64.3,Medium
2909,google,1,33.33,1,33.33,1,62.93,Medium
2924,google,1,33.33,2,66.67,1,63.5,Medium
2929,google,1,33.33,1,33.33,1,61.13,Medium
2953,google,1,33.33,2,66.67,1,69.5,Medium
2981,google,1,33.33,1,33.33,1,63.33,Medium
2988,google,1,33.33,1,33.33,1,63.73,Medium
2995,google,1,33.33,2,66.67,1,71.7,Medium
3013,google,1,33.33,1,33.33,1,62.53,Medium
3019,google,1,33.33,2,66.67,1,68.1,Medium
3024,google,1,33.33,2,66.67,1,70.9,Medium
3027,google,1,33.33,2,66.67,1,75.3,High
3035,google,1,33.33,3,100.0,1,72.87,Medium
3059,google,1,33.33,1,33.33,1,65.13,Medium
3066,google,1,33.33,1,33.33,1,63.13,Medium
3067,google,1,33.33,2,66.67,1,71.3,Medium
3071,google,1,33.33,1,33.33,1,64.33,Medium
3074,google,1,33.33,2,66.67,1,69.5,Medium
3076,google,1,33.33,1,33.33,1,65.93,Medium
3084,google,1,33.33,2,66.67,1,60.7,Medium
3088,google,1,33.33,2,66.67,1,62.7,Medium
3105,google,1,33.33,1,33.33,1,65.33,Medium
3108,google,1,33.33,2,66.67,1,69.1,Medium
3113,google,1,33.33,2,66.67,1,71.5,Medium
3125,google,1,33.33,2,66.67,1,72.5,Medium
3132,google,1,33.33,2,66.67,1,75.5,High
3140,google,1,33.33,2,66.67,1,66.3,Medium
3153,google,1,33.33,3,100.0,1,71.87,Medium
3156,google,1,33.33,2,66.67,1,63.5,Medium
3170,google,1,33.33,1,33.33,1,68.93,Medium
3174,google,1,33.33,2,66.67,1,66.1,Medium
3178,google,1,33.33,2,66.67,1,68.1,Medium
3184,google,1,33.33,2,66.67,1,66.5,Medium
3185,google,1,33.33,1,33.33,1,63.13,Medium
3191,google,1,33.33,1,33.33,1,62.33,Medium
3192,google,1,33.33,2,66.67,1,69.9,Medium
3201,google,1,33.33,2,66.67,1,71.1,Medium
3205,google,1,33.33,1,33.33,1,67.73,Medium
3220,google,1,33.33,1,33.33,1,66.13,Medium
3237,google,1,33.33,2,66.67,1,69.3,Medium
3239,google,1,33.33,2,66.67,1,74.7,Medium
3243,google,1,33.33,2,66.67,1,68.1,Medium
3244,google,1,33.33,2,66.67,1,66.1,Medium
3252,google,1,33.33,3,100.0,1,71.07,Medium
3257,google,1,33.33,1,33.33,1,63.13,Medium
3265,google,1,33.33,1,33.33,1,62.33,Medium
3277,google,1,33.33,1,33.33,1,62.53,Medium
3281,google,1,33.33,2,66.67,1,67.3,Medium
3283,google,1,33.33,1,33.33,1,65.13,Medium
3287,google,1,33.33,3,100.0,1,68.87,Medium
3301,google,1,33.33,1,33.33,1,64.93,Medium
3302,google,1,33.33,2,66.67,1,66.9,Medium
3311,google,1,33.33,1,33.33,1,67.33,Medium
3320,google,1,33.33,3,100.0,1,81.87,High
3336,google,1,33.33,2,66.67,1,70.5,Medium
3337,google,1,33.33,2,66.67,1,66.1,Medium
3355,google,1,33.33,2,66.67,1,61.5,Medium
3358,google,1,33.33,2,66.67,1,63.9,Medium
3362,google,1,33.33,1,33.33,1,66.33,Medium
3370,google,1,33.33,2,66.67,1,68.1,Medium
3373,google,1,33.33,1,33.33,1,64.73,Medium
3380,google,1,33.33,1,33.33,1,67.53,Medium
3391,google,1,33.33,1,33.33,1,63.93,Medium
3398,google,1,33.33,1,33.33,1,61.73,Medium
3409,google,1,33.33,2,66.67,1,71.3,Medium
3418,google,1,33.33,2,66.67,1,69.3,Medium
3436,google,1,33.33,2,66.67,1,73.3,Medium
3449,google,1,33.33,1,33.33,1,65.93,Medium
3463,google,1,33.33,2,66.67,1,74.1,Medium
3469,google,1,33.33,2,66.67,1,68.9,Medium
3474,google,1,33.33,1,33.33,1,65.13,Medium
